x,y
8.544720192761832323e+02,1.081899217987028806e+03
8.438459002345697400e+02,1.098842818375183015e+03
8.431152113949719933e+02,1.118829466263703125e+03
8.358877176248857950e+02,1.137477879971130506e+03
8.244674254045271482e+02,1.153896677905255274e+03
8.172399316344409499e+02,1.172545091612682654e+03
8.029187410322095957e+02,1.186505875965094901e+03
7.835358339820321589e+02,1.191435674569924458e+03
7.635370566115792599e+02,1.191656816350375038e+03
7.435504087230591495e+02,1.190926127510777405e+03
7.258761194953071936e+02,1.200286656357684024e+03
7.064932124451297568e+02,1.205216454962513581e+03
6.888189232173778009e+02,1.214576983809420199e+03
6.766303284533072429e+02,1.230433785431351225e+03
6.721303461294407953e+02,1.249920964783040063e+03
6.779768367962359434e+02,1.269047348311639325e+03
6.791493082394755447e+02,1.289012951500994404e+03
6.793704500199261247e+02,1.309011728871447303e+03
6.861203885668965086e+02,1.327838261468081328e+03
6.863415303473470885e+02,1.347837038838534227e+03
6.875140017905866898e+02,1.367802642027889306e+03
6.877351435710372698e+02,1.387801419398342205e+03
6.779272692855191735e+02,1.405231439536009020e+03
6.657386745214486155e+02,1.421088241157940047e+03
6.576320397990876927e+02,1.439371634537676982e+03
6.540643917564309504e+02,1.459050859305023096e+03
6.411351055360553346e+02,1.474309743859000264e+03
6.321676939964351050e+02,1.492186699144481281e+03
6.223598197109170087e+02,1.509616719282148097e+03
6.101712249468464506e+02,1.525473520904079123e+03
5.916871914337618819e+02,1.533111616549406335e+03
5.728606588371278576e+02,1.539861555096376833e+03
5.543766253240432889e+02,1.547499650741704045e+03
5.343899774355231784e+02,1.546768961902106412e+03
5.144607352147884285e+02,1.545088097687696290e+03
4.961773418350513793e+02,1.536981462965335368e+03
4.775289281276240558e+02,1.529753969195249056e+03
4.622700435736468307e+02,1.516824682974873440e+03
4.504894778005908051e+02,1.500662434676239400e+03
4.322060844208538128e+02,1.492555799953878477e+03
4.189425425875831479e+02,1.477586549537204974e+03
4.025237446534584933e+02,1.466166257316846441e+03
3.838753309460311698e+02,1.458938763546760129e+03
3.638886830575110025e+02,1.458208074707162496e+03
3.442931610044256558e+02,1.462210013670595799e+03
3.261934988558909367e+02,1.470718963670971789e+03
1.107762405793575908e+03,1.010768740752957228e+03
1.118619223660384250e+03,1.027565451913388415e+03
1.130262964131548870e+03,1.043826549903381647e+03
1.141119781998357212e+03,1.060623261063812834e+03
1.145885817661453984e+03,1.080047084169939353e+03
1.155096846112917774e+03,1.097799744671011467e+03
1.159862881776014547e+03,1.117223567777137987e+03
1.173702301288662056e+03,1.131662074194110346e+03
1.180293107743565542e+03,1.150544904232904855e+03
1.192697394001896782e+03,1.166233552435390948e+03
1.195595496916182810e+03,1.186022463458946731e+03
1.197548722964287890e+03,1.205926857647291172e+03
1.204139529419191376e+03,1.224809687686085681e+03
1.216543815677522616e+03,1.240498335888572001e+03
1.229680548025005237e+03,1.255578994469370173e+03
1.240537365891813579e+03,1.272375705629801359e+03
1.241541290388514881e+03,1.292350493128168409e+03
1.234156665623290337e+03,1.310937244244940530e+03
1.222598209190847683e+03,1.327259072723984445e+03
1.205303934813150136e+03,1.337304373802046484e+03
1.185399540624805695e+03,1.339257599850151564e+03
1.165975717518679176e+03,1.344023635513248337e+03
1.149179006358247989e+03,1.354880453380056679e+03
1.135415359966050346e+03,1.369391209321445331e+03
1.116240314571006820e+03,1.375076069398704931e+03
1.099979216581013588e+03,1.386719809869869550e+03
1.081431377581865718e+03,1.394201632405969121e+03
1.061627566555250041e+03,1.391407161289264423e+03
1.042423024475181137e+03,1.385822757695785640e+03
1.022974518005723780e+03,1.381158468242130766e+03
1.003799472610680255e+03,1.386843328319390594e+03
9.887188140298820827e+02,1.399980060666873442e+03
9.730301658273958765e+02,1.412384346925204682e+03
9.622614250744387618e+02,1.429237661809689598e+03
9.507029686419962218e+02,1.445559490288733514e+03
9.325321375034434368e+02,1.453915380171576544e+03
9.180936310864711913e+02,1.467754799684224054e+03
9.073248903335140767e+02,1.484608114568708970e+03
9.008330230704845007e+02,1.503525187794744852e+03
9.046694377157222107e+02,1.523153787405257162e+03
9.178061700632049451e+02,1.538234445986055334e+03
9.234910301404646589e+02,1.557409491381098860e+03
9.282570658035613178e+02,1.576833314487225380e+03
9.374680942550249938e+02,1.594585974988297494e+03
9.519788501964136458e+02,1.608349621380495137e+03
9.628356680632219877e+02,1.625146332540926323e+03
9.657337709775080157e+02,1.644935243564482107e+03
9.676869970256130955e+02,1.664839637752826548e+03
9.742778034805165817e+02,1.683722467791621057e+03
9.799626635577762954e+02,1.702897513186664582e+03
1.253076768779889790e+03,9.962774075412579577e+02
1.233271394107344122e+03,9.934940401418500642e+02
1.213620890159961164e+03,9.897714476831080219e+02
1.194169771649451377e+03,9.851180630342631730e+02
1.177310421771733900e+03,9.743587730158322984e+02
1.163462909287736466e+03,9.599280281284214880e+02
1.145657164313718567e+03,9.508200401003093702e+02
1.131809651829721133e+03,9.363892952128985598e+02
1.112601981795651682e+03,9.308156597868670588e+02
1.095249780210960353e+03,9.208707565613832458e+02
1.080731309773259682e+03,9.071152479866482281e+02
1.069865076306509081e+03,8.903246264899296420e+02
1.055346605868808410e+03,8.765691179151945107e+02
1.044480372402057810e+03,8.597784964184759247e+02
1.031335186941370466e+03,8.447052054969773280e+02
1.025639577005595811e+03,8.255333504104316944e+02
1.017273500710535359e+03,8.073672069720123545e+02
1.017209938749636535e+03,7.873673079753392585e+02
1.025460379058054741e+03,7.691483553512933895e+02
1.031034014484086129e+03,7.499406853172240517e+02
1.039284454792504448e+03,7.317217326931781827e+02
1.044858090218535835e+03,7.125140626591088449e+02
1.045746233762322618e+03,6.925337923644999591e+02
1.054854221790434849e+03,6.747280473904819473e+02
1.063104662098853169e+03,6.565090947664360783e+02
1.073863952117284043e+03,6.396497448887186010e+02
1.083808855342767856e+03,6.222975433040273856e+02
1.087531447801509785e+03,6.026470393566443136e+02
1.099080751360442719e+03,5.863187330359135103e+02
1.108188739388554723e+03,5.685129880618954985e+02
1.107173615911255411e+03,5.485387665670327806e+02
1.107110053950356587e+03,5.285388675703596846e+02
1.097055058179167190e+03,5.112502279465672927e+02
1.079702856594475861e+03,5.013053247210834797e+02
1.063942582696286308e+03,4.889921705088580097e+02
1.054721602420108411e+03,4.712446770873537503e+02
1.037862252542390934e+03,4.604853870689228756e+02
1.019643299918345065e+03,4.522349467605045561e+02
1.007990444269785371e+03,4.359803795489842742e+02
9.955773639054149271e+02,4.202986884454176106e+02
9.872112876103544750e+02,4.021325450069982139e+02
9.733637751263570408e+02,3.877018001195874035e+02
9.649976988312965887e+02,3.695356566811680068e+02
9.557767185551185776e+02,3.517881632596637473e+02
9.400164446569290249e+02,3.394750090474382773e+02
9.291502111901784247e+02,3.226843875507196344e+02
9.207841348951179725e+02,3.045182441123002377e+02
9.207205729342191489e+02,2.845183451156270849e+02
9.197054494569198368e+02,2.645441236207643669e+02
9.140098395211451816e+02,2.453722685342187617e+02
1.452370865801252194e+03,9.801185723904546876e+02
1.460428330510761953e+03,9.618134566449859904e+02
1.465798692260543476e+03,9.425479637969822306e+02
1.480082308387368357e+03,9.285487384490743352e+02
1.495015855983983329e+03,9.152450112953914640e+02
1.510565505761945360e+03,9.026669195568675832e+02
1.526696032763211861e+03,8.908429566568321434e+02
1.545806633449763012e+03,8.849450806493875916e+02
1.565305837129619022e+03,8.893926705418455185e+02
1.584416437816170173e+03,8.834947945344009668e+02
1.603224760434409518e+03,8.766942798268049728e+02
1.623106188043954717e+03,8.745196910826027761e+02
1.642094327522368303e+03,8.808006590930539232e+02
1.662028015460544339e+03,8.824279529151451698e+02
1.681527219140400348e+03,8.868755428076030967e+02
1.700194991006074360e+03,8.940528886660073340e+02
1.719950428603002592e+03,8.909347665782954664e+02
1.739948539370811886e+03,8.906598743841005899e+02
1.759447743050667896e+03,8.951074642765585168e+02
1.778115514916341908e+03,9.022848101349627541e+02
1.798104054504915439e+03,9.029617777235729363e+02
1.818037742443091474e+03,9.045890715456641828e+02
1.836114469499709003e+03,8.960315053659286377e+02
1.851664119277671034e+03,8.834534136274047569e+02
1.863810051296259871e+03,8.675639096892757607e+02
1.875186173054700248e+03,8.511144764547494788e+02
1.882363518913104599e+03,8.324467045890755799e+02
1.884937452624776824e+03,8.126130245158285561e+02
1.880882860742978210e+03,7.930283293516946515e+02
1.887163828753429243e+03,7.740401898732810650e+02
1.900765156425840587e+03,7.593771790791878402e+02
1.913653384262011286e+03,7.440835992744803207e+02
1.925799316280600124e+03,7.281940953363513245e+02
1.941348966058562155e+03,7.156160035978274436e+02
1.959425693115179683e+03,7.070584374180918985e+02
1.979010388279313702e+03,7.030038455362931700e+02
1.997087115335931230e+03,6.944462793565576249e+02
2.017020803274107266e+03,6.960735731786487577e+02
2.036776240871035498e+03,6.929554510909368901e+02
2.055239678520836605e+03,6.852677030362787036e+02
2.072421104376357107e+03,6.750305840288991703e+02
2.092005799540490898e+03,6.709759921471004418e+02
2.110993939018904712e+03,6.772569601575515890e+02
2.125656949812997937e+03,6.908582878299629328e+02
2.140950529617705342e+03,7.037465156661335186e+02
2.158851522268258122e+03,7.126658464776272695e+02
2.178350725948113904e+03,7.171134363700851964e+02
2.198284413886289713e+03,7.187407301921763292e+02
2.217092736504529057e+03,7.119402154845802215e+02
2.236677431668662848e+03,7.078856236027814930e+02
1.616640983283926062e+03,9.966808200564898925e+02
1.596691754532785581e+03,9.981049942855335075e+02
1.578703128533869176e+03,9.893637509717301555e+02
1.558844881589833676e+03,9.869867721519462975e+02
1.541768617485213554e+03,9.765751822527396371e+02
1.521774344019276896e+03,9.760966129585513045e+02
1.502230850777489877e+03,9.803453624108282156e+02
1.482507330045930530e+03,9.836593826207467828e+02
1.464121094307879048e+03,9.915299820505741764e+02
1.444171865556738567e+03,9.929541562796177914e+02
1.424449212477028368e+03,9.896349763361076839e+02
1.406065036386380370e+03,9.817595671741629531e+02
1.386747197119324028e+03,9.765806593692126398e+02
1.372606911470303885e+03,9.624366740127400135e+02
1.353289072203247542e+03,9.572577662077897003e+02
1.335736746319704025e+03,9.476704904697145366e+02
1.325329624078089637e+03,9.305915031856834503e+02
1.315746940511359526e+03,9.130366697868749952e+02
1.310573086600775923e+03,8.937174763329044254e+02
1.300990403034045812e+03,8.761626429340959703e+02
1.297676382824127359e+03,8.564391222025366233e+02
1.302855290629077672e+03,8.371212829354802807e+02
1.307109152686180778e+03,8.175789018727965640e+02
1.304737369040297608e+03,7.977200337696764336e+02
1.297750536651254151e+03,7.789801252008650181e+02
1.299179929725767806e+03,7.590312697089193534e+02
1.308767205463843084e+03,7.414789438253757226e+02
1.319178795363049630e+03,7.244026797207556001e+02
1.335743247132922306e+03,7.131946942834184711e+02
1.353734159302628768e+03,7.044581572519680321e+02
1.369158219203269027e+03,6.917263711957438090e+02
1.388881739934828374e+03,6.884123509858252419e+02
1.408199579201884717e+03,6.935912587907755551e+02
1.424761098297077524e+03,7.048035772512707808e+02
1.439558365719246012e+03,7.182587203882586664e+02
1.452290151775470122e+03,7.336827802888988117e+02
1.470278777774386526e+03,7.424240236027021638e+02
1.483010563830610636e+03,7.578480835033423091e+02
1.494994022771785922e+03,7.738604759481072506e+02
1.497365806417669091e+03,7.937193440512273810e+02
1.494988827597885347e+03,8.135775909952629945e+02
1.483001180083677127e+03,8.295868479135306188e+02
1.468857194727204615e+03,8.437271335625508755e+02
1.463678286922254301e+03,8.630449728296072180e+02
1.452465968461759076e+03,8.796064919248001388e+02
1.440478320947550856e+03,8.956157488430677631e+02
1.423913869177678180e+03,9.068237342804048922e+02
1.405922957007971718e+03,9.155602713118553311e+02
1.386871827528700123e+03,9.216475092375511622e+02
1.370859435083935296e+03,9.336309681787265617e+02
1.822419551741274290e+03,1.019545884842571354e+03
1.821929713233752182e+03,1.039539885398651904e+03
1.818599417620373288e+03,1.059260664570061635e+03
1.823762381912353476e+03,1.078582771073228969e+03
1.828000115471809522e+03,1.098128655915800209e+03
1.838397609901686792e+03,1.115213506210159494e+03
1.846257845123651805e+03,1.133604175101077544e+03
1.859700772461896349e+03,1.148412541134461435e+03
1.876255969373999733e+03,1.159634192314278380e+03
1.896204016054443400e+03,1.161074828852355722e+03
1.916198016610523837e+03,1.161564667359877831e+03
1.934588685501441887e+03,1.153704432137912818e+03
1.954445589564547618e+03,1.156092603201429029e+03
1.974393636244991285e+03,1.157533239739506371e+03
1.993439735837831222e+03,1.163636197243833294e+03
2.012985620680402462e+03,1.159398463684377248e+03
2.032525601052420143e+03,1.163663339656918652e+03
2.050509297403395976e+03,1.172414720436881453e+03
2.065922845341570337e+03,1.185159230625884447e+03
2.081925343168972176e+03,1.197155899467025165e+03
2.096057654656242448e+03,1.211307852407406472e+03
2.114791791068110342e+03,1.218310147238497620e+03
2.132338710527270905e+03,1.227907314398328253e+03
2.149409103678355677e+03,1.238328527267634627e+03
2.165964300590459061e+03,1.249550178447451572e+03
2.184698437002326955e+03,1.256552473278542720e+03
2.197421527637422059e+03,1.271983706692989927e+03
2.209395959676900929e+03,1.288002850781607776e+03
2.225951156589004313e+03,1.299224501961424721e+03
2.245266073821365808e+03,1.304414296977321555e+03
2.265122977884471311e+03,1.306802468040837766e+03
2.285071024564914751e+03,1.308243104578915109e+03
2.302617944024075314e+03,1.317840271738745741e+03
2.320601640375050920e+03,1.326591652518708543e+03
2.331800287878959807e+03,1.343162418767835106e+03
2.347802785706361647e+03,1.355159087608975824e+03
2.366848885299201811e+03,1.361262045113302747e+03
2.381638566704547884e+03,1.374725526235522238e+03
2.387715065954346301e+03,1.393780083613409715e+03
2.391017968951766761e+03,1.413505469079595969e+03
2.395255702511222808e+03,1.433051353922167209e+03
2.394765864003700699e+03,1.453045354478247646e+03
2.393325227465623357e+03,1.472993401158691313e+03
2.398488191757603545e+03,1.492315507661858646e+03
2.408060979444377608e+03,1.509875739320465755e+03
2.415037248426784572e+03,1.528619582872019237e+03
2.421113747676582534e+03,1.547674140249906714e+03
2.433088179716061404e+03,1.563693284338524563e+03
2.444286827219970291e+03,1.580264050587651127e+03
2.462270523570945898e+03,1.589015431367613928e+03
